,max_Tachometer,mean_Tachometer,var_Tachometer,std_Tachometer,sp_Tachometer,kurtosis_Tachometer,skew_Tachometer,max_Motor,mean_Motor,var_Motor,std_Motor,sp_Motor,kurtosis_Motor,skew_Motor,max_B1_Z,mean_B1_Z,var_B1_Z,std_B1_Z,sp_B1_Z,kurtosis_B1_Z,skew_B1_Z,max_B1_Y,mean_B1_Y,var_B1_Y,std_B1_Y,sp_B1_Y,kurtosis_B1_Y,skew_B1_Y,max_B1_X,mean_B1_X,var_B1_X,std_B1_X,sp_B1_X,kurtosis_B1_X,skew_B1_X,max_B2_Z,mean_B2_Z,var_B2_Z,std_B2_Z,sp_B2_Z,kurtosis_B2_Z,skew_B2_Z,max_B2_Y,mean_B2_Y,var_B2_Y,std_B2_Y,sp_B2_Y,kurtosis_B2_Y,skew_B2_Y,max_B2_X,mean_B2_X,var_B2_X,std_B2_X,sp_B2_X,kurtosis_B2_X,skew_B2_X,max_Gearbox,mean_Gearbox,var_Gearbox,std_Gearbox,sp_Gearbox,kurtosis_Gearbox,skew_Gearbox,fault_detected,fault_category
0,80423.50320408087,73.14889169826435,357435.31383586436,597.8589414200179,362786.07419254875,83.70399685254392,10381.113450723287,149.12759480199665,0.3018925154612622,1.5009430921041294,1.2251298266323163,1.5920821829956577,82.97424406786475,8704.36933120836,356.8519108918217,0.8587589612131494,4.3246025025903965,2.0795678643868287,5.0620694560542825,93.21350184571311,14313.423668217023,438.1745315246139,0.5921321336640349,3.5683149836485804,1.8889984075293924,3.918935447366103,195.02368332020552,45001.347781642886,977.8194687957209,1.0020631214829847,16.729107217130807,4.090123129825165,17.733237716567032,213.06586397935283,50829.779875282264,62.93047167885126,1.1671434324626389,3.59085091179945,1.8949540658811364,4.953074703740121,4.755397764584206,49.786388115013985,1467.1898635386142,0.7878957120847606,34.94870421080045,5.911742908043316,35.569483863921995,238.59009199078912,59150.03791467228,592.9888276156831,1.3118109770467101,9.583681851906917,3.095752227150441,11.304529891407162,111.46910890702446,20885.4441614961,511.404947604979,0.3496274948693569,4.2243123823030935,2.0553132078355096,4.346551767471714,240.2836736809775,59725.69525342134,1.0,1.0
1,33.10716457852996,0.023194683615756256,0.029072507128639177,0.1705066190170903,0.029610500476674215,138.74729541445166,24161.018119388173,173.82246175059697,0.28561233478121184,1.4353888475861953,1.198077145924333,1.5169632533653707,113.24529615065903,15082.454628374726,396.67200574933656,0.6833414181085604,4.031227375001011,2.007791666234575,4.49818286870363,141.77714867408372,25433.696310600797,419.56329236897034,0.7908881216586942,3.5789434078255034,1.8918095590797461,4.204447428806321,170.3701968968873,37530.30911360029,955.6812579631508,0.9400823887066379,15.821247896582246,3.977593229150292,16.705002794138615,216.21585457191463,51863.346261859275,69.31541303887107,1.9439564424862747,2.3540508560363365,1.534291646342486,6.133017506320228,4.504127469026748,92.97120896616198,1441.559648412733,1.3743416187246493,34.673558322333115,5.888425793226328,36.56237320729182,228.72904561331347,55908.57070385771,624.1098088346635,1.6089924820778503,10.417537426205447,3.2276210165082033,13.006394233588491,113.18795141015741,21622.80730631456,536.518956055299,0.40164983587027037,4.67535924660348,2.1622579047383503,4.836681837258096,238.255137314412,59048.893839558856,1.0,1.0
2,52862.75153867443,40.60934150119317,218537.510244102,467.47995705067615,220186.62886126246,83.36325881803745,8241.022374821934,173.75706997385794,0.26254145379670196,1.361140323646091,1.166679186257341,1.4300683386077766,117.10673319000172,16167.032663894292,371.86787311286133,0.9434277067616488,3.902085021589677,1.9753695911372324,4.7921408594752215,125.70128117880463,21251.45157322219,376.91852676585154,0.6952554491860676,3.006876991974679,1.734034887761685,3.4902571315976,160.86901457548768,34644.26322212448,942.7906802884208,0.7576937918840141,14.71016148079266,3.835382833667672,15.28426136305223,231.60886290187668,56863.06648799753,101.69947561136613,0.4604642813604789,0.4506714507289198,0.6713206765242076,0.6626988051377422,62.309674598703744,8551.022603625037,1413.5596329000598,0.43445055358000295,31.440345658074893,5.607169130503814,31.629092941580865,250.11433378754072,63030.00549612401,645.8361620113268,0.5960027436848623,6.8769422525876465,2.622392467306838,7.232161523067531,232.79992242178068,57265.554214686475,542.060490825389,0.32429198719414404,4.661547589592959,2.1590617382541333,4.7667128825512854,246.8580760739818,61928.74679739297,1.0,1.0
3,31.158407280144964,0.020716349841910908,0.026404459931231663,0.16249449200274962,0.026833627082004097,137.7983088692399,23465.368218092877,173.32149451834601,0.18664338308403228,1.4144512213941138,1.1893070341144518,1.4492869738431664,117.99325685828524,15788.359445525017,382.22707856373256,0.2755920734379901,3.529662262772457,1.878739540961561,3.605613253714306,158.02042073901774,29046.34726785864,379.9365905860001,0.2419871187449538,2.4022960588599784,1.5499342111392918,2.460853824498464,231.02633432784123,56312.86531201565,942.7546141292008,0.3004626391999595,14.03345030232106,3.7461247045875368,14.123728099876061,248.84786489669747,62591.37296992901,109.43210047516808,0.23350290823517372,0.29684771975036267,0.544837333293491,0.3513713279046466,143.40917695433646,26563.140893034983,1436.5704083235446,0.2470753998147229,32.29866935115515,5.683191827763264,32.35971560434876,252.23401129446145,63743.989696706194,608.9345906882278,0.24990148276911087,5.886421678461503,2.426194897047948,5.948872429551708,246.76497232628225,61896.67365938078,553.041375346269,0.24038920177680861,4.823492012806331,2.196244980143684,4.881278981137227,249.19426087010697,62712.385661226945,1.0,1.0
4,29.547779093669966,0.02075767775286804,0.025164504817015626,0.15863323994994122,0.02559538600270755,131.5607532031646,21480.98245805055,174.75508175744318,0.2648141226551066,1.481083877841721,1.216997895578181,1.5512103973993148,112.26585290567327,14767.911637818112,377.0208401496435,0.603311723476486,3.8209391061826263,1.9547222580670192,4.184924141866795,135.68834448363754,23508.881165627117,450.35328708661393,0.6138861733171497,3.7971311162210415,1.9486228768597174,4.173987350011015,192.97903607619253,44349.394474024506,983.8479160621008,0.8169436082411208,16.553266173049035,4.06857053190049,17.220663032095057,220.55167356190015,53247.99741242904,85.04161483423741,0.7312724832618335,0.8940439301180251,0.9455389627709823,1.4288033748939535,17.343269004305153,1161.779038289906,1472.2263865996838,0.8017811804263938,35.20082972193627,5.933028714066389,35.84368278322223,238.45517717302087,59108.32037938657,592.0296641589407,1.0758790187445273,8.972747962617408,2.995454550250664,10.130263625592098,123.01860126275564,23717.90517793793,508.51131489910904,0.3521283136571652,4.177433947313852,2.0438771849878483,4.301428296592892,240.21305552512,59701.106759714974,1.0,1.0
5,30.082373047114963,0.02012859020820074,0.025387239855173334,0.1593337373413846,0.025792399998943005,134.6611827897429,22402.23788785667,173.43776137482672,0.17994849198918578,1.3577336502661341,1.165218284385434,1.3901151100353168,120.38343821668518,16500.614151617207,383.74586927287123,0.26935108646935824,3.547120723627018,1.8833801325348576,3.6196707314092427,158.36776846555483,29167.564745706462,395.05551727799013,0.24214049977145993,2.5863127980769898,1.6082017280419114,2.644944819706562,232.36526635578056,56790.90148657934,940.9590292750609,0.2991941478315783,13.98115839098752,3.739138723153705,14.070675529084172,248.8192321504867,62581.590690484845,115.59838225495028,0.23468876715946582,0.3211522561337794,0.5667029699355558,0.37623107356460933,147.89261286455672,28028.50665714985,1431.7820469852084,0.24499677130306316,32.08500114192856,5.664362377349154,32.14502455987749,252.2195172398801,63739.09488572964,613.6113058733961,0.2485112948078323,5.980746464498306,2.4455564733815303,6.042504328145373,246.55218757899974,61824.3457819658,558.491130751039,0.23913066424050253,4.91779377467896,2.2176099239223657,4.974977249259063,249.2924470959537,62745.37900933887,1.0,1.0
6,86941.54027096316,77.24307523081289,363533.41561293206,602.93732312151,369499.9082840451,100.62241952135844,13684.520538623641,176.28614571280102,0.3521005610312688,1.4453114925610597,1.2022110848603333,1.569286297639594,110.25904653746217,15036.03500943027,467.5565475033761,0.9935216518069192,5.71420676312405,2.390440704791493,6.7012920357332,130.09062894567734,23632.979422352837,326.7574130141684,0.8508016998303225,2.6398641169297767,1.6247658652648316,3.3637276493639434,128.20464754976146,25338.68510717381,869.7042207339208,1.3597458711600976,15.322895964868,3.9144470829055793,17.17180479900493,171.03559018096306,37835.676709193634,94.87932971524731,1.5553456396989245,2.728680589597904,1.6518718441809896,5.147780648528362,5.780520583942184,184.65757508419912,1345.2463772004162,1.0914100322103997,29.76275524173558,5.455525203106991,30.95393110014509,233.77125990748476,57577.195109405686,707.1328420099505,1.885604129552227,13.35245197627311,3.6541007069145084,16.907954909657516,113.39887849031882,21683.17767545279,569.4700688905989,0.397629660322978,5.199298395923194,2.2801970081383747,5.357407742691761,242.93100756452623,60615.20883194986,1.0,1.0
7,79147.54992230015,63.49748278309907,351961.40267482266,593.2633501867638,355993.3329946127,84.83324075554279,10208.483328687646,176.12168428192751,0.23795651597820722,1.506951183833552,1.227579400215543,1.563574487330039,113.4786432123551,14951.988450523886,350.21394856701977,0.863608639855745,3.530235577986801,1.8788921145150408,4.27605546082029,127.92381224160005,21118.771106359534,391.7676082771882,0.5179138995521154,2.7710296714286815,1.6646410037688852,3.039264478777961,204.05178098591125,47713.23258577522,987.5647549655008,0.7869574883989064,16.283888843733713,4.035330078659454,16.90319093228083,228.55322664006454,55867.74019937473,47.8355038091285,0.608479777896686,0.3147154893893269,0.5609950885607885,0.6849631294985271,28.930962518612834,2270.490353611017,1427.3320913542182,0.46818531550671655,32.00080048260127,5.656925002384358,32.219997972257396,250.744848381456,63242.35396344303,622.4324326297327,0.6847704892954144,6.611687302838352,2.571320147869252,7.080597925848235,220.98870711805472,53410.926943557344,523.785130573299,0.27396386846108306,4.343150411720687,2.0840226514413627,4.418206612942851,247.72629308700817,62215.216246851924,1.0,1.0
8,51227.80941833338,39.697274340286626,214240.28827553894,462.8609815868464,215816.16186558697,76.99317018633938,7356.7821140487895,165.15825577858863,0.2742107894202928,1.3357082258912036,1.1557284395095604,1.4108997829257042,101.31452056977888,13377.60537614201,486.51214323920783,1.008957555130462,5.65567521349677,2.3781663553033394,6.673670561551608,143.6349845308166,27806.27065169666,265.4611278775743,0.8074672451450584,2.115407896909714,1.4544441883103365,2.767411248891864,97.31835856922655,17204.366668984494,850.0826555042208,1.3166072728355442,14.397600017285278,3.7944169535365084,16.13105472816873,175.33147082817015,39118.95638578064,127.19275641384135,0.5243874700025124,0.606988775090867,0.7790948434503125,0.8819709937865029,75.04209333294408,11324.49553040103,1309.474518703347,0.6010047812015317,27.275198603485087,5.22256628521698,27.636405350512184,245.9688263342393,61638.75883279606,737.6469926551683,0.7640982336551921,9.299025991278395,3.049430437192886,9.882872101953382,220.5941876975268,53274.334844695135,632.715109755299,0.33221004186351105,6.343204238537351,2.518571864874487,6.453567750452309,247.36345557693346,62101.65352050306,1.0,1.0
9,43486.42038425295,52.06608184100435,228057.40595054644,477.5535634361306,230768.28282882064,62.380080861407585,4899.49939651939,167.3576351222649,0.2058018653187395,1.2436396259402804,1.1151859154151296,1.2859940337089528,112.9209630975674,16032.800252881923,536.9293840866237,0.26461984984265513,5.74604574070554,2.397091099792734,5.816069405636287,186.80546559783292,40015.24389122839,240.56444518278224,0.20910024675620262,1.0350112715505342,1.0173550371185736,1.0787341847440388,210.30761402948954,48880.94938454392,832.7253477444708,0.3013896766370297,10.981477064053745,3.3138311761545345,11.072312801237125,247.72209319769848,62210.0253024631,82.63450451796018,0.272387439671588,0.24686627657173388,0.4968563943150313,0.3210611938625769,93.21556614648048,13611.894525236834,1314.8364815943173,0.23039806883266836,27.04699002959603,5.200672074799182,27.100073299717867,252.36676327376114,63788.784127872015,807.9048714948615,0.28389467190354006,10.2848337917099,3.2069976288905955,10.36542997644512,249.5544003198432,62839.89359843616,557.635359287209,0.2785901068923618,4.915837147912168,2.217168723374964,4.993449595570466,248.24038130532423,62393.44859786672,1.0,1.0
