,max_Tachometer,mean_Tachometer,var_Tachometer,std_Tachometer,sp_Tachometer,kurtosis_Tachometer,skew_Tachometer,max_Motor,mean_Motor,var_Motor,std_Motor,sp_Motor,kurtosis_Motor,skew_Motor,max_B1_Z,mean_B1_Z,var_B1_Z,std_B1_Z,sp_B1_Z,kurtosis_B1_Z,skew_B1_Z,max_B1_Y,mean_B1_Y,var_B1_Y,std_B1_Y,sp_B1_Y,kurtosis_B1_Y,skew_B1_Y,max_B1_X,mean_B1_X,var_B1_X,std_B1_X,sp_B1_X,kurtosis_B1_X,skew_B1_X,max_B2_Z,mean_B2_Z,var_B2_Z,std_B2_Z,sp_B2_Z,kurtosis_B2_Z,skew_B2_Z,max_B2_Y,mean_B2_Y,var_B2_Y,std_B2_Y,sp_B2_Y,kurtosis_B2_Y,skew_B2_Y,max_B2_X,mean_B2_X,var_B2_X,std_B2_X,sp_B2_X,kurtosis_B2_X,skew_B2_X,max_Gearbox,mean_Gearbox,var_Gearbox,std_Gearbox,sp_Gearbox,kurtosis_Gearbox,skew_Gearbox,fault_detected,fault_category
0,49.55770279236996,0.020376888781346955,0.04966008935581384,0.22284543826565945,0.05007530695222123,182.60557720911356,38838.21445633378,226.5887277464959,0.37940606032386115,2.3405212948150322,1.529876235129833,2.4844702534255068,110.65928551975031,14377.60830816012,318.66597859819797,0.9260200760929476,3.7715180532030135,1.9420396631384782,4.629031234530204,100.6558764123105,14182.693322840665,384.7105009036634,0.9460078062511758,3.1846224611098415,1.7845510530970643,4.0795532305980045,156.89397468140902,33452.75263591753,928.7257779720608,1.3993498831566784,16.55556234535208,4.068852706273856,18.513742440842694,185.26943620156095,42154.530479326015,51.06179773213565,2.4764420325418155,4.605738989198175,2.1460985506723995,10.738504129738015,3.890903047333872,37.14775850472091,1524.9566154203371,1.7843230137564223,38.456774506588424,6.20135263523922,41.64058312400922,231.57763350126112,56865.42789161868,562.5219615056931,2.2780383715085692,10.92761469188658,3.3056942828831857,16.117073513951993,78.3822196033778,12920.983438506486,365.729796938849,0.5870893039867019,2.389200676633724,1.5457039421033136,2.733874527489314,206.26743415424338,48659.14248506162,1.0,1.0
1,68.35043734234496,0.02616894143228539,0.08658231783644477,0.29424873463864676,0.08726713133213117,200.5317052995292,45643.58668258096,196.99198109769392,0.45000730519953597,2.1677671711680855,1.4723339197234049,2.3702737459010335,103.36089296626231,12825.900157942411,341.18174202815834,1.3205140007712564,5.928442442220811,2.434839305215194,7.672199668453719,59.960275710444016,7123.465184174131,341.6029000483664,1.6048605901797766,5.4948534362371495,2.344110372025419,8.070430950149332,51.189119946108725,6964.243156205736,898.6840545017708,2.151847329784565,20.980875541953747,4.580488570224114,25.611322472654713,118.21261888366246,22934.744214414004,75.1977400575121,2.9856840815621877,11.125563604322323,3.3355005028214766,20.03987303921617,5.147084755405042,53.38570179582233,1433.0848775596442,2.1965214081465834,37.70543625424151,6.140475246610926,42.53014255068777,198.05273939332324,46070.637992966615,648.7357358183367,3.488357201193719,33.189193099028024,5.761006257506411,45.35782906214811,26.361946183929696,2509.209317265915,406.672190017919,0.7592981423336129,3.382798393907655,1.8392385364350257,3.95933206285893,168.68081114071057,37070.41524880969,1.0,1.0
2,39.69450259002497,0.0209182114946039,0.03608314680138686,0.1899556442998914,0.036520718373519834,160.64415989217716,31108.65698652946,177.2627185878055,0.229349006480756,1.521499755726627,1.2334908818984545,1.5741007225003372,115.49143428502433,15256.036704753205,387.46347688711876,0.46979612339360005,3.775828984048997,1.9431492438948166,3.9965373816046514,148.97073871596564,26801.969640765394,347.7054328745644,0.4146806423048997,2.2291602988051933,1.4930372730796755,2.4011203339075977,198.1023823985995,45782.163735320355,930.8425465954708,0.7973017828535697,15.143046833060845,3.891406793572325,15.778736966002327,213.47513275573328,50978.81957998665,95.79273614976216,0.41497578940498087,0.47128738451318725,0.6865037396206864,0.6434922903054743,52.56244624832385,6351.047857620682,1443.199222402535,0.4411802449106393,32.78947041301829,5.7262090787027935,32.98411042151769,249.92392759697867,62965.78484227449,646.8779435021486,0.5689029856668599,7.362027081121821,2.7133055635371814,7.685677688222491,211.5367573773091,50301.73650282255,527.3100271438191,0.4298488826985973,4.508890339439498,2.123414782711917,4.693660401396731,238.74910840564226,59225.555746797996,1.0,1.0
3,28.591439465184962,0.021936582575705882,0.02387869264320991,0.15452732005444833,0.02435990629831067,122.96004201482336,20092.033044959302,151.3492498089339,0.6247679599685989,1.7362355573539234,1.3176629149194128,2.126570561157248,62.38549855741862,6262.922510933659,375.3547741146633,1.92782621722725,7.53077447466651,2.7442256603031954,11.247288398495238,46.62051842979829,5662.134339835738,426.3629684777327,2.1351090208012216,10.101163123847998,3.1782327044834204,14.659853654554748,38.958681349611325,4966.75357858987,981.8871841899108,3.9844241414841113,55.024664026509186,7.417861149044864,70.90029976575057,37.9587462452057,4728.199328588482,124.72966419960375,3.487675959900174,13.556206611555789,3.681875420428533,25.720090212821383,3.7365760951257765,36.22051496850981,1506.3157839738617,3.2259721070949405,47.91507180198175,6.922071351985744,58.321967837736324,160.47614779987273,34738.03270841628,607.476341560208,4.474865054465896,47.98911073953901,6.927417321017914,68.01352799521908,13.630814733367325,916.1534654775386,545.470812910899,0.7750190385123938,5.3242042960715885,2.3074237356999663,5.924858806128266,205.721601368391,48518.385995481935,1.0,1.0
4,26.688595247844965,0.021054901070722665,0.02212414621679003,0.14874187781788298,0.02256745507588795,124.69423015045776,19358.95851217065,169.04943130540178,0.22204523231786635,1.3980768278192903,1.1824029887560714,1.4473809130143858,113.49956352764649,14883.71327758923,377.4435982386336,0.40865461724321267,3.518093484344281,1.8756581469831546,3.685092080538477,151.55571717487496,27619.905941590554,470.25272014709907,0.30121816765138015,3.618455783369648,1.9022239046362674,3.7091881678929,236.21530551874616,58220.13576819283,1028.3438464197907,0.4462167713151127,16.950364746729722,4.117082067038465,17.14947415373261,243.2304916012245,60707.59195891608,94.10022047796016,0.35716282875605604,0.5467723433765443,0.7394405610842189,0.6743376296215722,47.24043317636568,4640.58685982084,1504.7250444284557,0.412044232383407,35.60258798412435,5.96679042569155,35.7723684335648,250.3921541823983,63123.22167805952,579.7214699471485,0.38234271888728744,5.495776125131131,2.3443071738002104,5.641962079817257,235.94238596997255,58274.21730078223,547.3337618470091,0.5188992383320711,4.954342519039259,2.2258352407667688,5.223598938580865,231.7216643299573,56910.05420312247,1.0,1.0
5,43.13196878886996,0.021132946948670354,0.040381950554856966,0.20095260773340803,0.0408285520015923,169.00409574866433,34123.263985961894,243.04638381077314,0.44819573059677703,2.5897590412273463,1.6092728299537484,2.790638454152524,103.57263987003167,13499.044426339873,284.16378430358407,0.8826220550813928,3.763701672241049,1.9400262040088656,4.54272336435715,79.48799588773379,9890.313870252414,424.08566339986146,2.009180237995597,15.344560915057162,3.9172134119878077,19.38136614380921,23.272821108365115,2131.647347766402,969.0660769861108,2.87459540858482,54.51329030190585,7.383311608073023,62.77658906496278,38.25129265492578,4602.191897509307,44.20513414527768,0.9596272218798513,2.559504810700617,1.599845245859929,3.4803892156734584,6.190272187519365,74.9638620184018,1521.5503944538025,0.8337816145535788,37.72321214563585,6.141922512181007,38.41840392640343,237.23565204021187,58718.61456716611,540.2803776241386,1.7432813026766432,13.399876792102209,3.660584214589552,16.438906492364186,52.73646365786817,7346.54703472499,355.994409310719,0.5979728685818521,2.4758572852748184,1.5734857118114605,2.833428836834828,180.52332967149647,40665.167423199724,1.0,1.0
6,44.182954756459964,0.021379401505677933,0.04182356456898718,0.20450810392008228,0.042280643377728154,171.14653668695294,34919.77658805016,216.2043038207038,0.37839420571700505,2.2028371077574085,1.4841957781092792,2.346019282677611,111.63617521604722,14530.552528456772,273.04034233189105,2.4968675208461866,5.854810147941335,2.4196714958732177,12.089157564597917,39.857760768549134,3712.9747453032637,435.7638231714951,1.6199326324972887,6.885128698065604,2.6239528764948514,9.5093104318952,72.34912524345147,11718.14870165128,967.4709929838508,2.289049786694063,27.500375463311492,5.2440800397506795,32.740124389275636,98.45057117138076,17930.719798498667,50.321273047906836,0.9396452013163469,1.5371239748048982,1.239808039498413,2.4200570791617366,9.87832941109547,239.0108108495965,1526.6835151488322,0.8131800921704738,37.331461882164255,6.109947780641358,37.99272374446663,243.38793793187017,60774.22238764682,534.6080520327822,1.5440744250479093,8.682067546249666,2.9465348371009745,11.066233376336701,94.56883291678601,16762.277963923618,361.53695470187904,0.6027518483251753,2.3583074638891133,1.5356781771872365,2.721617254548528,203.09866515159308,47678.37954599238,1.0,1.0
7,43.659259495064966,0.021539745594177345,0.04100749325260723,0.20250306973625667,0.04147145389286912,169.79133232659657,34596.39795442935,173.45089732945544,0.338195273287743,1.753329270056829,1.3241334034215846,1.8677053129310002,100.36140079535541,12322.996704290801,383.25322032396036,0.8518251745673077,4.000088852067045,2.000022212893408,4.725694980093667,131.24447556718823,22697.844820892846,398.8556577992773,1.009052047393999,4.005032181373927,2.0012576499226498,5.023218215723947,124.09983930776157,24420.143163373923,899.6807101948108,1.3007203954939308,17.885950297834608,4.229178442420538,19.577823845088492,150.47238933164428,31815.598879988524,45.66730894869285,0.5521887970856564,0.5033184395922101,0.709449391847093,0.8082309072191142,14.252380444112289,728.2321674590904,1452.626597379743,0.6178013688510785,33.50952546397489,5.788741267665613,33.891203995329164,246.60218166620987,61849.98059222773,609.7132266886535,0.9991830207158551,7.868337142415527,2.80505563980744,8.866703851302384,160.43814002675018,34652.2559643354,471.514161894859,0.48598329563251774,3.6981968233530327,1.923069635596442,3.9343765869868754,229.71160132320898,56235.56293670478,1.0,1.0
8,48.225493117339965,0.024127549042218043,0.04752195343572563,0.2179953059947063,0.04810409205851026,177.81292034313668,37840.3440627044,160.64345291751482,0.24727946593453504,1.6659308191612094,1.2907094247588067,1.727077953434078,94.23744896318811,10891.1075105864,392.40439713233656,1.3531240885987985,5.999254171282117,2.4493374964022654,7.830198970428445,74.40120247129181,10692.150555023907,367.43974232546543,0.4910134582047682,3.3076880454610884,1.818705046306599,3.548782261599294,132.02080672622182,25956.17265232512,878.7620754115409,0.7014015108657824,14.586582166484932,3.8192384275513533,15.078546245929733,190.81693717407526,43659.32995261957,41.958220694098785,0.4281591336505316,0.43569094542332387,0.6600688944521805,0.6190111891516976,17.80240892785351,821.2681786998659,1432.1393289414855,0.3854807967187198,32.41594607083173,5.693500335543305,32.564541515470616,248.4968346988372,62482.100128810576,615.3198586949604,0.5814752738545614,6.778172349659724,2.6034923371617062,7.116285843763963,206.08402329340532,48568.07149830941,467.405837523669,0.48615512223572604,3.6583918138981377,1.9126922946198475,3.8947386167741715,227.40441512262208,55486.879651393334,1.0,1.0
9,37.74234085484496,0.021649327415438284,0.03360429985587634,0.1833147562414885,0.034072993233417184,153.4807329902265,29278.588812563536,168.0674442640874,0.2358548839160989,1.5111717093508024,1.2292972420658896,1.5667992356178786,102.24402768760051,12759.658977486257,401.18553077313857,0.4651022921361343,3.9198887345737474,1.9798708883595788,4.136208876724033,150.0478502333017,27858.873724745546,353.19186490791094,0.40953950627541547,2.29110970127857,1.5136412062568096,2.4588323084788803,199.04464179679687,46135.49488711556,940.6544539346207,0.7831421264615379,15.435947454158976,3.928860834155236,16.049259044397676,214.07861819043535,51169.00646304287,99.51937207681166,0.409911967604461,0.49270873422683303,0.7019321436056573,0.6607365554121936,53.26440738665937,6605.122647381886,1445.0871797540003,0.43444361890281347,32.867229429214554,5.732994804568948,33.05597068721992,250.01950596048064,62998.045224135996,623.2816613978218,0.5506619877027388,6.848518272224568,2.6169673808101943,7.1517468969252995,210.89229822867227,50098.22481251315,531.2160775793691,0.4603028380436669,4.604679904598069,2.145851789988784,4.816558607309124,236.4778996862016,58476.337253063604,1.0,1.0
