,max_Tachometer,mean_Tachometer,var_Tachometer,std_Tachometer,rms_Tachometer,kurtosis_Tachometer,skew_Tachometer,ptp_Tachometer,max_Motor,mean_Motor,var_Motor,std_Motor,rms_Motor,kurtosis_Motor,skew_Motor,ptp_Motor,max_B1_Z,mean_B1_Z,var_B1_Z,std_B1_Z,rms_B1_Z,kurtosis_B1_Z,skew_B1_Z,ptp_B1_Z,max_B1_Y,mean_B1_Y,var_B1_Y,std_B1_Y,rms_B1_Y,kurtosis_B1_Y,skew_B1_Y,ptp_B1_Y,max_B1_X,mean_B1_X,var_B1_X,std_B1_X,rms_B1_X,kurtosis_B1_X,skew_B1_X,ptp_B1_X,max_B2_Z,mean_B2_Z,var_B2_Z,std_B2_Z,rms_B2_Z,kurtosis_B2_Z,skew_B2_Z,ptp_B2_Z,max_B2_Y,mean_B2_Y,var_B2_Y,std_B2_Y,rms_B2_Y,kurtosis_B2_Y,skew_B2_Y,ptp_B2_Y,max_B2_X,mean_B2_X,var_B2_X,std_B2_X,rms_B2_X,kurtosis_B2_X,skew_B2_X,ptp_B2_X,max_Gearbox,mean_Gearbox,var_Gearbox,std_Gearbox,rms_Gearbox,kurtosis_Gearbox,skew_Gearbox,ptp_Gearbox,fault_detected,fault_category
0,0.0027033927349999,0.0006327365227646542,2.1071191402093288e-07,0.00045903367416882707,0.0007817080153492344,0.3530107206742601,0.16073656236639888,0.0040074228499999,0.0317222087227722,-0.0018625713551424648,5.75893182483505e-05,0.007588762629595848,0.007813993236581903,0.07195618302652695,0.00823878191544195,0.06764120189108899,0.6350082503069306,0.006160927139916776,0.0006158156454017431,0.0248156330848468,0.025568978638676715,10.982030946005949,0.4230105648904692,0.7719527091782177,0.2332602312475247,-0.005798064067301321,0.0008972506654274665,0.029954142708938716,0.030510132945564122,2.3680206975104108,0.005149431976216313,0.4947408688415841,0.9474730426399998,-0.014696919881167865,0.0017353197960164718,0.04165716980324602,0.04417373937091967,6.860839463149928,0.37731663461028414,1.1844096695199997,2.247581584336634,0.001742965746973146,0.0022566650779958656,0.04750436904112995,0.04753633355225229,102.77787761052448,2.997991908347538,2.585480737346535,0.3943974271485147,-0.02228044253609748,0.006617370729872507,0.08134722324623322,0.08434327981218688,0.41185119854805885,0.0230458878982309,0.82623299380198,1.2307692614455443,0.010215241350285634,0.0047457010901560065,0.06888904913087425,0.06964231648933422,4.917043091917396,0.3187979179002108,1.6199592692970295,0.0533075955899999,0.008901626098604426,8.867052219017751e-05,0.0094165026517374,0.012957988632096148,0.19945923672114718,-0.00013247335565534944,0.0891218062099999,1.0,1.0
1,0.0025460920249999,0.0005889323306775105,1.821629531484142e-07,0.0004268055214596154,0.000727326778872921,0.41550638238202664,0.2774427135362378,0.0032583718499999,0.0390898054257425,-0.001974164190111886,7.003490398746457e-05,0.008368685917601674,0.008598385211014024,0.0005510901348477759,0.03423450123189137,0.0725282509603959,0.2381439087821781,0.006205077967598955,0.0007766619011139692,0.027868654454673073,0.02855109268833596,1.7442670584390596,-0.007535264835352905,0.40042565922772255,0.3583628582574257,-0.005880434928724126,0.000888608188884677,0.029809531846117225,0.03038400407839026,1.8670333879372683,0.02515877418984271,0.5521413336633663,0.1800736527499999,-0.014943473258620794,0.0018679621817047863,0.04321992806223521,0.04573040099032482,0.33735339062753367,0.01683884606859698,0.3949281925399999,1.8520726286336635,0.001871340755673004,0.0030199036502535294,0.05495365001756962,0.054985503239284556,46.67134303711511,1.8499183282230398,2.13744006029703,0.6281895592079207,-0.022256990577491382,0.008223578178421462,0.09068394664118595,0.09337532761917358,0.4260301023751656,0.03131493770413394,1.0751704527920791,1.6186212183762376,0.010282558029508036,0.006023403907424064,0.07761059146420715,0.0782887917077168,7.292970391860724,0.40517225637273485,2.014232124653465,0.0551042552699999,0.008881880079097557,7.349934927728455e-05,0.008573176148737675,0.012344518743829367,0.2655219086643381,-0.02475570677234238,0.08758715939999989,1.0,1.0
2,0.0025685635549999,0.0005958444823412084,1.8155356727276992e-07,0.00042609103167371397,0.0007325190880852405,0.42552599153683435,0.27741978783343585,0.0033257864399999,0.0356466572178217,-0.001997416216574861,6.845826826751244e-05,0.008273951188368978,0.00851163555433083,0.013542688605509667,0.03079095580571112,0.0811546330297028,0.1814596020099009,0.0060662209249596755,0.0007701958034697786,0.027752401760384245,0.028407654598368328,2.050303644327835,-0.014512192647541762,0.3704141381683167,0.2252930911980198,-0.005928468385430519,0.0008633728109917731,0.029383206274873633,0.029975315651195773,1.7218832055870648,-0.03253667461951226,0.4283727394059405,0.1731378529,-0.014974039876458416,0.001789375789502951,0.0423010140481638,0.044873128481583695,0.2758040392529115,0.0006473119938057755,0.41048687869,1.7879290225544553,0.001987174477850594,0.0030840465727283773,0.055534192825036875,0.05556973488450164,45.76596593165652,2.034419676187665,2.1399998687524753,0.4136061344752475,-0.022217329864447136,0.00796346053640489,0.08923822351663489,0.09196233078119836,0.3729523675046855,0.018299069282823256,0.8451461825544553,1.7206875228316831,0.0102609289137635,0.00578180753910083,0.07603819789487933,0.07672740189315769,7.179494080480188,0.39338317093043923,2.0872744836237622,0.0455220703099999,0.00901083804441795,7.275548520455129e-05,0.008529682596940598,0.012407686628347818,0.259793475063927,-0.003967337733843724,0.0797267732999999,1.0,1.0
3,0.0025648182999999,0.0005910844814592414,1.8148517487340173e-07,0.00042601076849464937,0.0007286055442386792,0.4436645444231737,0.2781636419374556,0.0033070601649998997,0.0328329016930692,-0.0020900563996315573,7.069136099429246e-05,0.008407815470994381,0.008663699945631386,-0.023512678131318854,0.029863638330293915,0.0704179343168315,0.5594415402970296,0.006161253483210352,0.0008035917082542158,0.028347693173417406,0.029009528654195458,4.148538029954456,0.10021251374208999,0.7246168613762376,0.2383740234653465,-0.005895077093377998,0.0009272610466293177,0.030450961341627912,0.031016334092961208,1.7583747227753852,0.00914156140354926,0.4350058467029702,0.1807484873299999,-0.01503640329855845,0.0018761473825505703,0.043314516995466665,0.04585019963650616,0.24174734786154728,0.005624926513477729,0.3991646540699998,1.5236009755247524,0.0018002197487534965,0.0032275983913949754,0.056811956412316726,0.05684047134339033,38.42510093208503,1.8355244914151196,1.843766962712871,0.3945082466138613,-0.0221217506224531,0.008090172961331554,0.08994538877191845,0.09262583231439034,0.3451917860803566,0.02013674812902292,0.8403440057227721,2.2155420818514853,0.010166814191602465,0.005908476029103574,0.07686661192678895,0.077536057030972,16.030988000952064,0.6789483331180548,2.654354871178218,0.0519226704199999,0.008943755268177854,7.248905930291187e-05,0.00851405069886901,0.01234827184669867,0.2810180427338862,-0.019923333220405764,0.0819351674899999,1.0,1.0
4,0.0025423467699999,0.0005861177860873607,1.8128024966038174e-07,0.00042577018409041014,0.0007244406868946076,0.44159972664889224,0.2764803306676267,0.0033145506749999,0.0323145783069306,-0.00208663286645228,6.991095578488071e-05,0.008361277162304854,0.008617713879228038,-0.027531379414063473,0.03878265063772592,0.0663824165247523,0.1716288812673267,0.006143259968966706,0.0007943595968861877,0.028184385692900736,0.02884613041523068,1.8609682234902793,-0.01736238820429742,0.3546849849801979,0.3502474923465346,-0.005909272257434245,0.0009855339198984155,0.03139321455184887,0.0319445365987816,2.138111163601777,0.053278543770225,0.5519560513366336,0.20316799171,-0.015029574592294757,0.0018986923219153431,0.04357398675718511,0.04609317123328242,0.2767719614004971,0.008051388908160387,0.42537073026,1.1897129161188118,0.0016239264174709375,0.0030021913004101247,0.0547922558434139,0.05481631543089598,15.572405742311538,0.928775162384144,1.4767868867524752,0.8628313071683168,-0.02224981605937778,0.008023619228245826,0.08957465728790608,0.09229666051879651,0.4890969469555877,0.04115553599557738,1.3121024697029702,1.1350867403960396,0.010080997705638032,0.005892683682733231,0.07676381753621449,0.077422930695462,3.4338341700372483,0.2861200029772079,1.5092080502079206,0.0533824564099999,0.009014676475968915,7.342531268543426e-05,0.008568857139982802,0.012437431593854962,0.28275182090934603,-0.013890389934325766,0.0896832623599999,1.0,1.0
5,0.0025648182999999,0.0005784313493738181,1.8117692847404298e-07,0.0004256488323419236,0.0007181641556165687,0.43852824882798336,0.28032612411447305,0.0033632389899999,0.0356096341188118,-0.002061176774187843,7.03330000202966e-05,0.008386477211576777,0.008636055217212776,-0.028158220259639766,0.0488886902100758,0.0740461980198019,0.1971887551980197,0.006182014249467376,0.0007755894504056995,0.0278494066436917,0.028527298340121816,1.8771553973496937,-0.019185813808382017,0.38146906187128704,0.208469455930693,-0.0058721416779989825,0.0009512947594624805,0.0308430666351853,0.031397082784057714,1.7583974528472703,0.02559216381354543,0.4242965282178217,0.2026806111799999,-0.015033295613328213,0.0018636865179975596,0.04317043569385835,0.045713088880486655,0.29392632281129405,0.019793057094125825,0.4513143707799999,1.6367519289900987,0.0015795458564618627,0.003132318971464236,0.05596712402352149,0.055989409146524324,40.527799807861,1.9574116654646938,1.916665855683168,0.4801716933267327,-0.022327874008382546,0.00804441385971278,0.08969065647943926,0.09242806834207337,0.37122112938918805,0.027853702295046013,0.9324719212475248,3.013069627356436,0.010141032768137772,0.006038053263604341,0.07770491145097806,0.07836385524722979,44.5404891568648,1.494275677686776,3.3608021580891094,0.0569383453599999,0.00905990539980413,7.264705422992124e-05,0.00852332413028633,0.012439008806304514,0.26817425484580726,-0.025966017208139645,0.0906190226099999,1.0,1.0
6,0.0025273657499999,0.0005807406277618397,1.819808249692416e-07,0.00042659210607938074,0.000720583445343048,0.4201534209292608,0.27613674709784736,0.0032696076149999,0.0298340306732673,-0.0020129059976509577,7.011904238572097e-05,0.008373711386578891,0.008612249005985614,-0.04027268429614539,0.03447544524078039,0.06486446946534649,0.2002307140693069,0.006259494407588813,0.0007957356832227872,0.028208787340521874,0.02889492954588093,1.8135821536644459,-0.009721261475545095,0.3648124821980197,0.2568281432079208,-0.005923509689681714,0.0009410717691175971,0.030676893081236195,0.031243555113996714,1.7231270125091331,-0.00360870919112156,0.4836239292376237,0.1868219985499999,-0.015045120633885724,0.0018800525744810707,0.04335957304311322,0.045895623204933664,0.2349143322107623,0.013781128857766445,0.40445085827999994,1.615754079920792,0.0016153159127331618,0.003028713242469918,0.05503374639682381,0.055057447161740505,27.352035261880328,1.234147320005196,1.9292423059207917,0.6500579337029702,-0.02233866522243339,0.00809294266068314,0.08996078401549834,0.09269281862476238,0.4010891860483281,0.036270340048914565,1.1774937591287127,2.275445723811881,0.009954049596062992,0.005939525907784648,0.07706831974154262,0.07770848738165947,17.70234508218725,0.7652328261160861,2.6838613119207917,0.0502383019699999,0.008945853743327155,7.2519093921081e-05,0.008515814342802514,0.012351007777427776,0.26542280827426046,0.0037987188033685036,0.0802507990399999,1.0,1.0
7,0.0026659401849999,0.0005861707471613617,1.8116627004098572e-07,0.0004256363119389436,0.0007244048694402148,0.4329370011064979,0.2792819950377525,0.0034044367949999,0.0360909344059405,-0.0021135236262200302,7.307841142862944e-05,0.008548591195549677,0.008805986233649228,-0.04997932263989746,0.045365512630192895,0.0721580199702969,0.218890534950495,0.006096744166794675,0.0008534795973445843,0.029214373129413274,0.029843757919872104,2.0483718195332496,0.012845442644962948,0.4251323007920791,0.2168071606336633,-0.005759835672926811,0.00094955009582216,0.030814770741028723,0.03134845774198916,1.7420182199822767,0.036133000345534176,0.4090292644950494,0.25216848038,-0.015083307377920314,0.001971546739280922,0.044402102870032205,0.04689406039934853,0.4071635907318485,0.012039898495056548,0.54110486073,1.767227962871287,0.0016096466831427866,0.003224750971392057,0.0567868908410388,0.05680969929366472,28.780470097840034,1.2724896888712767,2.0972621971485146,0.8233795775049505,-0.022350586004621663,0.008488311619033758,0.0921320336204176,0.09480432645076778,0.5765337539467548,0.04494716119158679,1.2774159770495048,2.016048850415842,0.010123669046706325,0.006159872396605562,0.07848485456828956,0.07913508116867514,14.909644354632562,0.654396348595988,2.4441353990198023,0.0474684516299999,0.009025734410653364,7.470791014773169e-05,0.00864337377114583,0.012496871280419907,0.29238595168442183,-0.01866054231676194,0.0808871160099999,1.0,1.0
8,0.0025460920249999,0.0005844071141368611,1.8135428853087203e-07,0.00042585712220282525,0.0007231085420492877,0.4088946613818458,0.2717399115817185,0.0032733528699999,0.0340916870594059,-0.0021168187335179624,7.101248056675076e-05,0.00842689032601889,0.008688693924711777,-0.003084116472774401,0.03138714648231836,0.0705660267128712,0.4106452350198019,0.006119859473830566,0.0008291059850006398,0.028794200544565215,0.02943736851316832,2.644520806091851,0.05067067888872826,0.5902142151485147,0.2674633487623762,-0.0056847754715372185,0.0008980158622207138,0.029966912790955192,0.03050135299265436,1.7673410509435055,-0.00021677533959011744,0.4869960675841583,0.1958947745699999,-0.014991246669722845,0.0019342654797609232,0.0439802851259621,0.046465072435899625,0.2679834064569899,0.01695161402290868,0.4056505641999999,1.4110436008316831,0.0016314366974886174,0.003148891101491642,0.05611498107895646,0.05613869153435583,35.87535003743689,1.6764303389845774,1.7104714296633663,0.5510222715049504,-0.022327700850262353,0.008085047857624254,0.08991689417247603,0.09264758001633429,0.43360575581836347,0.03664414815976676,1.0162514370495048,1.4144143794257429,0.0099559262535745,0.0058861914059118005,0.07672151853236353,0.07736479737890105,2.8795420029484333,0.17114216060743165,1.8518167980000002,0.0509494797599999,0.00898669797703018,7.302392387636866e-05,0.008545403669597397,0.012400994492649652,0.22969439441960615,-0.008282949950488434,0.0825714844599999,1.0,1.0
9,0.002606016105,0.000582825479941249,1.814552384271398e-07,0.0004259756312597468,0.0007219008093193184,0.4196626410412314,0.28067327921461804,0.003329531695,0.0473459565049504,-0.0020000749794156785,7.292530652018893e-05,0.008539631521335621,0.00877072439673449,-0.016920958512087303,0.05085518006886424,0.0815989102178216,0.2210050673366336,0.005949461322884674,0.0008563134508322446,0.029262833950802588,0.029861506004633213,2.0129118442117493,-0.0015362506828392546,0.3980143503663365,0.2205869200990099,-0.0057070884443742,0.0009362990316977827,0.03059900376969457,0.03112667489806279,1.6900819264810805,-0.004852188412743187,0.44693802854455444,0.2079293245799999,-0.015062937833938065,0.001965218771828908,0.044330788080395186,0.046819983639659585,0.2776471413145307,0.009941454959013284,0.4404420358799999,1.4746307268118812,0.001718491253871383,0.003187818925899611,0.056460773337775064,0.05648692006198642,23.066638666616825,1.1404706867758794,1.7870430912871287,0.3929198342772276,-0.022400927687713557,0.008447997183373373,0.09191298702236465,0.09460337596853266,0.34950367386685066,0.024443903673361102,0.8656847234653463,1.2035268369108911,0.009779761698890714,0.006121364546567529,0.07823914970503916,0.07884800749197546,3.0381729039558847,0.22916952485800324,1.583697894950495,0.0484790726999999,0.008959024774643269,7.373166935250199e-05,0.008586714700774796,0.01240950419094872,0.23269492587542873,-0.010764878451961253,0.0871005640699999,1.0,1.0
10,0.0026359781449999,0.0005792511633911466,1.8131120412843659e-07,0.0004258065336845321,0.000718918016479232,0.4285803520245506,0.2799594417383573,0.0033707294999999,0.0386085051386138,-0.0019961464201354367,7.061302878395109e-05,0.008403155882402223,0.008636991913540884,-0.04115264134363095,0.03748546769515487,0.07486070619801971,0.2283873821584158,0.006018581180254352,0.0008041501940559678,0.028357542101810726,0.028989196495923783,1.843730898317279,-0.029056149934731466,0.3897046090594059,0.3305334527821782,-0.005635964395915523,0.0008624143505590135,0.02936689208205413,0.029902816677213555,1.9446663351311102,0.027259346525617033,0.5301297932475247,0.2057173667899999,-0.014995920206530918,0.0018432491280304594,0.04293307731843199,0.0454766616064889,0.32774522732156663,0.014901819547943507,0.47354642110999984,1.4259201688118812,0.0016717618464103436,0.0029901869901830013,0.054682602262355814,0.05470815092702472,28.221337362278,1.329505067662306,1.7246060241782177,0.7050243885148515,-0.022508865801939965,0.008215298989184258,0.09063828655256154,0.09339137020557094,0.435471701055123,0.04358669929923912,1.194929355009901,2.639692528148515,0.009832981409389437,0.006098610024270121,0.07809359784431832,0.07871021247377953,23.948772634241433,0.908245970795922,2.9981884146237623,0.0459338048199999,0.008953155126761897,7.455220871792046e-05,0.008634362090966562,0.012438295519957036,0.22454744292115203,-0.025747965605644855,0.0780049744399999,1.0,1.0
11,0.0026359781449999,0.000618596559732105,1.830490348934739e-07,0.0004278423014306485,0.0007521374466185483,0.41902730007572675,0.2657823639695381,0.0034381440899998996,0.0318703011188118,-0.0017625987484549228,6.0024234199160783e-05,0.007747530845318448,0.007945501151419943,-0.014937129789850623,0.01995933414728431,0.06430912298019789,0.4750828272079207,0.006232452547319027,0.0006379181549775046,0.02525704169093254,0.026014642410229053,6.50474563091408,0.3164227509889863,0.6455630277821781,0.2621272177524752,-0.005896641595469692,0.0008559376509827472,0.029256412134483392,0.029844732082700467,1.6812588134622386,-0.003617456195738646,0.4833274775148514,0.4227141750699999,-0.01489145394694405,0.0017577128319424097,0.041925085950328234,0.044491215229485084,0.8785888339918406,0.06362857045294966,0.6578512430699999,1.3727206713465343,0.0018273578522814127,0.0023976575631623823,0.04896588162345678,0.04899996734573072,47.86048075540891,2.1298471886082484,1.6415791934059403,1.0956999436831685,-0.022157051214030724,0.007188057451230692,0.0847824123933183,0.08762986003487551,0.7687555186838817,0.06113243379242579,1.4982791714851484,1.3050735310891088,0.01040316865042863,0.004940232075044059,0.0702867844978276,0.07105250166611532,4.726462338779466,0.3214285855807112,1.6096412937920792,0.0561897371599999,0.008996003088408486,8.451775436862017e-05,0.009193353815045964,0.012862574623117845,0.16889473967726776,-0.0027375936502605715,0.0937631770499999,1.0,1.0
12,0.0025273657499999,0.0005715492772593321,1.8117415786438557e-07,0.00042564557775734684,0.0007126308540893037,0.43309299962858905,0.2746148037747202,0.0032583718499999,0.0382382741485148,-0.0021025200735665926,7.153345195173252e-05,0.008457745086707952,0.008715161651483177,-0.07173704306461692,0.0373469095852864,0.0740832211188118,0.193887116910891,0.00608989907273813,0.0008235784001072611,0.028698055685137645,0.029337097177863352,1.8506691740803713,-0.023117348167277077,0.3636995704158414,0.1976119115841584,-0.0057103986806651755,0.0008320949804713659,0.028846056584416628,0.029405843527494813,1.3802652666815787,-0.008815746029625619,0.3693788465742574,0.1954073940399999,-0.015060603994549325,0.001842600514048227,0.0429255228744884,0.045490903560259845,0.26986076858686703,0.014523997056085003,0.4026887902099999,1.7212998053663366,0.0019332170924997395,0.0031610433369476344,0.05622315659003534,0.05625638332913313,40.944928229049204,1.8670797037065607,2.0313749534257424,0.936858710019802,-0.02242099382787602,0.00829664026729162,0.09108589499638031,0.09380480388296367,0.5684386108996429,0.06442988477873522,1.3888634193663365,1.6307207148316831,0.009866318177124824,0.005949317526102575,0.07713181915463017,0.07776028395315207,8.10995379374868,0.4740854710300267,1.9984211262178218,0.0509869101699999,0.008964717795017646,7.239805555646852e-05,0.008508704693222614,0.012359782388892395,0.27331119254930236,-0.002313384833639432,0.0792027475599999,1.0,1.0
13,0.0024861679449999,0.0005737494733910684,1.8035571344582332e-07,0.0004246830741221309,0.0007138236278397848,0.43489575159817395,0.28212377748361284,0.0032733528699999,0.0346470335445544,-0.002210039147020555,7.231356819063064e-05,0.008503738483198471,0.008786230205383536,-0.026149717635668424,0.031146118835856437,0.0736759670297029,0.1896209550792079,0.006183564814849818,0.0008397788701577421,0.028978938389073918,0.029631323696001004,1.884797026465761,-0.022684693924560167,0.3588769526930692,0.2718730681386138,-0.005724517414567423,0.0008574997457928588,0.02928309658818307,0.029837390057150515,1.7543927093133833,0.001086309942102758,0.4603895254653464,0.1822856105399999,-0.015050229422366947,0.0018704595913811278,0.04324881028862098,0.04579267405433982,0.2611176277631433,0.004641459277405576,0.3984523286799998,1.469325616534653,0.0017995571792829641,0.003043397474528243,0.05516699624348097,0.05519633937653612,18.799570409702003,1.011012946382963,1.7626692629504948,0.4759236138217821,-0.022452715241109117,0.008458031516622775,0.09196755686992439,0.09466866397241017,0.3710103901340118,0.026971773485431432,0.9125244174851483,1.7921710509702973,0.010001818532782147,0.006117396904823083,0.07821378973571785,0.07885070246222153,8.359810394689102,0.4560402657406958,2.2322086359504953,0.0514360750899999,0.00886161762883349,7.353111467482482e-05,0.008575028552420384,0.01233123601568299,0.25023643969418297,0.00030134388751515667,0.0838441183999999,1.0,1.0
14,0.0025498372799999,0.0005789583266902606,1.7995578248064755e-07,0.00042421195466493816,0.0007177384805934778,0.4224854437418579,0.27884118221225385,0.0032471360849999,0.0342027563564356,-0.002180010630584268,7.281771485375695e-05,0.008533329646378192,0.008807392417919016,-0.038593140559450845,0.04912349927568002,0.0690480796534653,0.1875435197524752,0.006252329346395407,0.0008534832621361293,0.029214435851751944,0.02987599177252408,1.8847255351189167,-0.026663511422628867,0.3743093294059405,0.3382411975742574,-0.005840292885418066,0.0008417119608385413,0.02901227259003578,0.029594272787585207,1.9215299449955117,0.026518010538742132,0.528832816960396,0.2549802911299999,-0.015028656053097585,0.0019190435042351689,0.04380688877602664,0.046313108371145585,0.3852411150208659,0.0005811336142401856,0.5105498505799998,1.6407214870297029,0.001743995251242319,0.0031879828763139053,0.05646222521574849,0.056489152903458024,34.175214661279604,1.6398937671677623,1.9681588141782176,0.6789818141584159,-0.022377064189975118,0.008385987070438356,0.09157503519212186,0.09426940156912328,0.3667309933486935,0.043429478356323076,1.2150984977029702,1.5227160072079209,0.009819620373416722,0.006034211639982121,0.07768018820768988,0.0782983817473908,5.906207479290538,0.35433227051762,1.9191434439207922,0.0551791160899999,0.008946512879752254,7.381818561546403e-05,0.008591751021501032,0.012403962202580152,0.2914158408314429,-0.01806597244180579,0.0905815921999999,1.0,1.0
